region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
Europe & Central Asia,ECA,Armenia,ARM,2004,national,ILCS,national,2004,consumption,1,1999 - 2018,2.15,0.053178055,0.012304391,0.00448471,0.015821447,6.478400022,4.830016967,0.237383437,0.375056325,0.277723274,0.030765504,0.045093384,0.053264534,0.061467298,0.070132205,0.07968906,0.092522851,0.109448754,0.14077904,0.316837371,0.611005666,167.3122101,3065745,2018.460141,1798.629151,FALSE,micro,survey,3.565008483,0.271958748,5.822318416,
Europe & Central Asia,ECA,Armenia,ARM,2005,national,ILCS,national,2005,consumption,1,1999 - 2018,2.15,0.026295704,0.006001232,0.002080749,0.007509546,7.138377747,5.437999036,0.217762988,0.359923534,0.263064086,0.033347215,0.047180786,0.055359232,0.062842289,0.071251982,0.081024223,0.092647076,0.109650827,0.138962479,0.307733891,0.614923138,167.3122101,3047246,2312.982861,1974.024698,FALSE,micro,survey,3.868999518,0.234279196,5.08464751,
Europe & Central Asia,ECA,Armenia,ARM,2006,national,ILCS,national,2006,consumption,1,1999 - 2018,2.15,0.019985935,0.003228767,9.07E-04,0.003851856,6.890281747,5.837728597,0.145872664,0.297099848,0.241519079,0.037318423,0.05199789,0.061383033,0.070082219,0.079543303,0.090486483,0.102488805,0.11882257,0.143392064,0.24448521,0.632684224,167.3122101,3026486,2636.256648,2152.372934,FALSE,micro,survey,4.068864298,0.225531411,4.770612139,
Europe & Central Asia,ECA,Armenia,ARM,2007,national,ILCS,national,2007,consumption,1,1999 - 2018,2.15,0.015362026,0.002813545,9.56E-04,0.003535796,7.67512371,6.397478456,0.160137216,0.312260583,0.255283069,0.035137657,0.048931259,0.058900724,0.069153709,0.078579251,0.088493709,0.101282228,0.119473971,0.148931487,0.251116005,0.660602223,167.3122101,3004393,3019.465561,2454.91006,FALSE,micro,survey,4.348739228,0.224222436,4.41931829,
Europe & Central Asia,ECA,Armenia,ARM,2008,national,ILCS,national,2008,consumption,1,1999 - 2018,2.15,0.008796942,0.001891456,6.32E-04,0.002365379,7.844795081,6.659318549,0.139794622,0.291881417,0.248171507,0.038564274,0.052641109,0.060804488,0.069920448,0.079496955,0.090615233,0.104154981,0.120272019,0.146792077,0.236738417,0.719725848,167.3122101,2983421,3250.498611,2604.740403,FALSE,micro,survey,4.479659274,0.204038626,4.155337654,
Europe & Central Asia,ECA,Armenia,ARM,2009,national,ILCS,national,2009,consumption,1,1999 - 2018,2.15,0.012476557,0.001970875,4.88E-04,0.002290128,6.972357532,5.956917663,0.12776398,0.280158774,0.236455767,0.039933199,0.053822492,0.063285806,0.071703964,0.080772973,0.090999907,0.103701506,0.120450616,0.146202232,0.229127305,0.74424013,167.3122101,2964296,2810.192841,2504.451423,FALSE,micro,survey,4.128458832,0.204342561,4.57160679,
Europe & Central Asia,ECA,Armenia,ARM,2010,national,ILCS,national,2010,consumption,1,1999 - 2018,2.15,0.009514653,0.001503499,4.61E-04,0.001849341,7.118401441,5.921674201,0.148755298,0.299925823,0.238055426,0.038912134,0.052170218,0.060713954,0.069741224,0.079075617,0.088598498,0.100404057,0.116596136,0.143469585,0.250318576,0.805103543,167.3122101,2946293,2889.566228,2615.505928,FALSE,micro,survey,4.110837101,0.215819794,4.597268184,
Europe & Central Asia,ECA,Armenia,ARM,2011,national,ILCS,national,2011,consumption,1,1999 - 2018,2.15,0.011850709,0.001864189,4.75E-04,0.002182643,7.266699731,6.181768212,0.14157706,0.293529458,0.239781415,0.038346392,0.052046454,0.061376994,0.070665992,0.079897267,0.090032421,0.102408855,0.119627383,0.146033506,0.239564736,0.866694037,167.3122101,2928976,3043.262786,2694.112003,FALSE,micro,survey,4.240884106,0.217337213,4.483601363,
Europe & Central Asia,ECA,Armenia,ARM,2012,national,ILCS,national,2012,consumption,1,1999 - 2018,2.15,0.008322223,0.001569495,5.15E-04,0.001943014,7.527843458,6.372939945,0.145134855,0.296022614,0.236965272,0.0379414,0.052000208,0.061124713,0.070710767,0.080107577,0.090574249,0.102309643,0.11790023,0.141966102,0.245365112,0.888864237,167.3122101,2914421,3278.670448,2953.453308,FALSE,micro,survey,4.336469973,0.213807443,4.346461033,
Europe & Central Asia,ECA,Armenia,ARM,2013,national,ILCS,national,2013,consumption,1,1999 - 2018,2.15,0.017382652,0.003448684,0.001148261,0.004276293,7.810947099,6.597412922,0.156559673,0.305796632,0.249916383,0.035656489,0.050597542,0.059802563,0.069056899,0.079253785,0.089870298,0.102607258,0.119254084,0.147114123,0.24678696,0.940326503,167.3122101,2901385,3402.083855,3017.291519,FALSE,micro,survey,4.448706461,0.216062052,4.30599746,
Europe & Central Asia,ECA,Armenia,ARM,2014,national,ILCS,national,2014,consumption,1,1999 - 2018,2.15,0.014391431,0.00220828,6.01E-04,0.002632363,8.011235235,6.733072196,0.165166434,0.314832907,0.25187864,0.03517195,0.049351058,0.058482591,0.068140387,0.07855613,0.090079472,0.101888505,0.117786787,0.143118134,0.257424985,0.968360534,167.3122101,2889930,3538.529392,3077.428039,FALSE,micro,survey,4.516536098,0.225678603,4.241109983,
Europe & Central Asia,ECA,Armenia,ARM,2015,national,ILCS,national,2015,consumption,1,1999 - 2018,2.15,0.011463601,0.002138461,7.39E-04,0.002696165,8.588196248,7.108039251,0.176379846,0.323567718,0.252997732,0.033806357,0.048414779,0.057696463,0.067951918,0.07813697,0.089224736,0.1015101,0.11641846,0.13950801,0.267332208,1.004496767,167.3122101,2878595,3666.141822,2856.505448,FALSE,micro,survey,4.704019625,0.216393411,4.031211513,
Europe & Central Asia,ECA,Armenia,ARM,2016,national,ILCS,national,2016,consumption,1,1999 - 2018,2.15,0.011079466,0.001524025,4.36E-04,0.001858143,9.041171659,7.711447343,0.180756448,0.325479484,0.274993236,0.032668126,0.045870383,0.05516037,0.06599531,0.078963547,0.091466404,0.10578348,0.122588697,0.148758378,0.252745304,0.990397565,167.3122101,2865835,3689.830082,2811.084455,FALSE,micro,survey,5.005723671,0.252462115,3.877838486,
Europe & Central Asia,ECA,Armenia,ARM,2017,national,ILCS,national,2017,consumption,1,1999 - 2018,2.15,0.007856546,0.001338667,3.55E-04,0.001572933,8.796435703,6.969825454,0.190806547,0.336218374,0.251900255,0.034977183,0.048822851,0.057705962,0.06594761,0.074581002,0.084513695,0.096101052,0.113323869,0.140341203,0.283685574,1,167.3122101,2851923,3985.916698,3219.429963,FALSE,micro,survey,4.634912727,0.189701355,3.957944577,
Europe & Central Asia,ECA,Armenia,ARM,2018,national,ILCS,national,2018,consumption,1,1999 - 2018,2.15,0.013398209,0.002240027,5.72E-04,0.002612876,8.794251526,6.935608495,0.200198275,0.344334977,0.254528273,0.032972949,0.048075751,0.057149897,0.065347442,0.074136831,0.08456946,0.096108727,0.111720372,0.137945552,0.291973019,1.02520236,167.3122101,2836557,4215.899394,3392.411747,FALSE,micro,survey,4.617804247,0.197122345,4.040993115,
Europe & Central Asia,ECA,Armenia,ARM,2019,national,ILCS,national,2019,consumption,2,2019 - 2022,2.15,0.010300698,0.001231627,2.88E-04,0.001417068,7.906313711,6.71398856,0.151652273,0.300312122,0.226951987,0.037484799,0.051897855,0.061247532,0.070744466,0.080431199,0.089461598,0.100935139,0.115689345,0.139778899,0.252329168,1.040000634,167.3122101,2820602,4561.967799,3804.307519,FALSE,micro,survey,4.50699428,0.206077985,4.164655325,
Europe & Central Asia,ECA,Armenia,ARM,2020,national,ILCS,national,2020,consumption,2,2019 - 2022,2.15,0.003520105,5.74E-04,1.55E-04,6.76E-04,7.47310463,6.619425842,0.103866343,0.251316039,0.201878924,0.043778558,0.05850841,0.06753396,0.075525657,0.084471739,0.093298705,0.103745757,0.117896999,0.140723636,0.21451658,1.052599541,167.3122101,2805608,4256.131228,3290.298739,FALSE,micro,survey,4.459712921,0.160902072,4.07626939,
Europe & Central Asia,ECA,Armenia,ARM,2021,national,ILCS,national,2021,consumption,2,2019 - 2022,2.15,0.005235208,7.84E-04,1.91E-04,9.02E-04,7.779151681,6.741889338,0.129754813,0.279401304,0.214394661,0.039663448,0.054565933,0.064451482,0.073115853,0.082095001,0.090916531,0.10174346,0.116575128,0.141354363,0.235518802,1.128227137,167.3122101,2790974,4526.597489,3398.782678,FALSE,micro,survey,4.520944669,0.182954649,4.091515331,
Europe & Central Asia,ECA,Armenia,ARM,2022,national,ILCS,national,2022,consumption,2,2019 - 2022,2.15,0.007810783,9.01E-04,1.81E-04,0.001009142,7.712300269,6.715672636,0.128744473,0.279452946,0.22744107,0.039035507,0.052995417,0.063302102,0.072906093,0.082554767,0.092839121,0.104542621,0.119071236,0.142827446,0.22992569,1.225716213,167.3122101,2780469,5116.205756,3596.147137,FALSE,micro,survey,4.507836318,0.201426999,4.139812602,
Other High Income Countries,OHI,Australia,AUS,1981,national,IHS-LIS,national,1981,income,0,1981,2.15,0.00993503,0.004778268,0.003189657,0.008936617,38.3384666,32.32215774,0.185457766,0.313247561,0.281577525,0.028725545,0.049310539,0.060059462,0.069429692,0.07859993,0.090903513,0.106932481,0.12785865,0.159376234,0.228803955,0.259500787,1.52933526,14923260,31493.85377,17085.171,FALSE,micro,survey,17.31107887,0.122397661,1.2926833,
Other High Income Countries,OHI,Australia,AUS,1985,national,IDS-LIS,national,1985,income,1,1985,2.15,0.010013098,0.005630786,0.003858419,0.010877106,39.61507853,32.70826859,0.199861239,0.324964329,0.294280358,0.027179355,0.04758251,0.058724769,0.067399631,0.076787951,0.089422189,0.104125657,0.126362341,0.159606511,0.242809084,0.352822127,1.52933526,15788312,33266.92235,17689.07176,FALSE,micro,survey,17.50413429,0.123339491,1.358909759,
Other High Income Countries,OHI,Australia,AUS,1989,national,SIHCA-LIS,national,1989,income,2,1989 - 2018,2.15,0.00744275,0.004269435,0.002970241,0.0082886,40.71359233,33.69312127,0.204648641,0.33151927,0.296600065,0.027232611,0.046715803,0.057423549,0.066764894,0.076801274,0.090013792,0.105884695,0.126766558,0.159935708,0.242461115,0.481448167,1.52933526,16814416,36515.44347,19147.93005,FALSE,micro,survey,17.99656063,0.132488449,1.249691339,
Other High Income Countries,OHI,Australia,AUS,1995,national,SIH-LIS,national,1995,income,2,1989 - 2018,2.15,0.007497823,0.005735548,0.004595051,0.012608984,37.48982218,31.01807716,0.199933373,0.325786282,0.288204251,0.029419698,0.047549094,0.05803176,0.067206581,0.077333981,0.089721078,0.104492508,0.125788067,0.15836525,0.242091983,0.584663818,1.52933526,18004882,39823.14691,20894.57016,FALSE,micro,survey,16.65903858,0.127263165,1.509856513,
Other High Income Countries,OHI,Australia,AUS,2001,national,SIH-LIS,national,2001,income,2,1989 - 2018,2.15,0.007474116,0.005752427,0.004622846,0.012669704,43.192815,35.17693324,0.210093958,0.334620401,0.30497272,0.028377852,0.046732606,0.056369546,0.065307715,0.075896296,0.089297632,0.104903653,0.127229353,0.159022134,0.246863215,0.671239038,1.52933526,19274701,46837.86115,24752.74798,FALSE,micro,survey,18.73846662,0.124897313,1.397586856,
Other High Income Countries,OHI,Australia,AUS,2003,national,SIH-LIS,national,2003,income,2,1989 - 2018,2.15,0.009973307,0.007007936,0.005560214,0.015213662,44.54379487,36.37758585,0.215412135,0.334968584,0.301856587,0.02807572,0.046830511,0.056268039,0.065516079,0.076226105,0.08894696,0.105375533,0.126964883,0.159177638,0.246618531,0.710141669,1.52933526,19720737,49147.07601,26286.1866,FALSE,micro,survey,19.33879292,0.122492908,1.464302343,
Other High Income Countries,OHI,Australia,AUS,2004,national,SIH-HES-LIS,national,2004,income,3,2004 - 2016,2.15,0.007125372,0.004184105,0.003514805,0.00928878,48.48021459,39.83003796,0.199461747,0.330557694,0.289846871,0.030986939,0.04737021,0.056749109,0.065817524,0.076218645,0.088570087,0.10402703,0.124656637,0.156622817,0.248981001,0.7267821,1.52933526,19932722,50376.58825,27265.09694,FALSE,micro,survey,21.06501898,0.114984721,1.133847367,
Other High Income Countries,OHI,Australia,AUS,2008,national,SIH-LIS,national,2008,income,2,1989 - 2018,2.15,0.003612324,0.003090596,0.00264422,0.0069897,61.29653386,48.2494173,0.224777722,0.354285083,0.314299984,0.028014352,0.044324728,0.053382962,0.062657752,0.073510757,0.085745954,0.102046296,0.122834791,0.153527813,0.273954595,0.825275467,1.52933526,21249199,53285.46464,29719.21328,FALSE,micro,survey,25.27470865,0.116793026,0.912019148,
Other High Income Countries,OHI,Australia,AUS,2010,national,SIH-HES-LIS,national,2010,income,3,2004 - 2016,2.15,0.003491684,0.002961242,0.002511382,0.006579828,61.07591582,49.0015863,0.216345492,0.346567276,0.311974306,0.027508662,0.045220702,0.054850944,0.063363133,0.07414689,0.087085965,0.103027283,0.124316909,0.155953384,0.264526128,0.864402968,1.52933526,22031750,53847.94239,30413.44128,FALSE,micro,survey,25.65079315,0.117218778,0.889253522,
Other High Income Countries,OHI,Australia,AUS,2014,national,SIH-LIS,national,2014,income,2,1989 - 2018,2.15,0.004984838,0.003468145,0.00258172,0.007093914,65.29233503,52.2745806,0.21688871,0.343981984,0.286314154,0.029329559,0.046278034,0.056430518,0.065681025,0.074978723,0.086848238,0.101555752,0.12036868,0.152714866,0.265814604,0.954126377,1.52933526,23475686,56550.00168,31623.13819,FALSE,micro,survey,27.2872903,0.112462587,0.870597777,
Other High Income Countries,OHI,Australia,AUS,2016,national,SIH-HES-LIS,national,2016,income,3,2004 - 2016,2.15,0.004987418,0.002926188,0.002140784,0.006174233,63.78437435,51.96803685,0.207083817,0.336852241,0.292913111,0.029122686,0.046194054,0.056419545,0.066079256,0.076136436,0.088602911,0.104600608,0.124893935,0.153259703,0.254690866,0.980885991,1.52933526,24190907,57618.1156,32252.69679,FALSE,micro,survey,27.13401842,0.122488609,0.8592283,
Other High Income Countries,OHI,Australia,AUS,2018,national,SIH-LIS,national,2018,income,2,1989 - 2018,2.15,0.00497094,0.003765993,0.002933078,0.007835825,64.61022138,53.05049471,0.21915209,0.343325628,0.285310766,0.027646809,0.046272936,0.056513643,0.065614729,0.07581888,0.088378608,0.103036367,0.122140549,0.152496459,0.262081019,1.019114009,1.52933526,24963258,58800.7629,32790.49922,FALSE,micro,survey,27.67524736,0.127422469,0.905770992,
Other High Income Countries,OHI,Austria,AUT,1994,national,ECHP-LIS,national,1994,income,1,1994 - 2000,2.15,0.002309148,5.42E-04,1.27E-04,6.18E-04,52.79821132,44.72874643,0.168462542,0.30828019,0.259637115,0.031459632,0.050224961,0.060688488,0.070813026,0.079556286,0.09083956,0.105786753,0.12342313,0.151119334,0.236088829,9.09721833,0.830946147,7936118,32962.81742,18935.76824,FALSE,micro,survey,23.51437321,0.104793464,0.701823151,
Other High Income Countries,OHI,Austria,AUT,1995,national,ECHP-LIS,national,1995,income,0,1995,2.15,0,0,0,0,51.67516823,44.6573655,0.156891568,0.299143278,0.251998468,0.032714571,0.050636999,0.062481379,0.071557658,0.080831338,0.092462215,0.106412193,0.123458872,0.149430419,0.230014356,9.301301746,0.830946147,7948278,33790.48499,19067.9649,FALSE,micro,survey,23.47868275,0.112065478,0.685907665,
Other High Income Countries,OHI,Austria,AUT,1996,national,ECHP-LIS,national,1996,income,1,1994 - 2000,2.15,0,0,0,0,49.57931884,42.9557484,0.147286485,0.293178083,0.243022443,0.035086718,0.051147002,0.062322997,0.072197403,0.082162527,0.091935118,0.105439978,0.123039205,0.148830961,0.227838091,9.474396516,0.830946147,7959017,34537.73957,19601.87669,FALSE,micro,survey,22.6278742,0.104650199,0.689479906,
Other High Income Countries,OHI,Austria,AUT,1997,national,ECHP-LIS,national,1997,income,1,1994 - 2000,2.15,0.002459835,1.22E-04,6.01E-06,1.25E-04,49.52977288,43.24630428,0.148125598,0.290653677,0.246889976,0.033649691,0.051881062,0.06262474,0.071937794,0.084253589,0.091611328,0.107124796,0.124143316,0.149169679,0.223604005,9.598130093,0.830946147,7968041,35220.88774,19661.92794,FALSE,micro,survey,22.77315214,0.109543314,0.709864635,
Other High Income Countries,OHI,Austria,AUT,1998,national,ECHP-LIS,national,1998,income,1,1994 - 2000,2.15,0.002394451,4.89E-04,1.00E-04,5.47E-04,51.93569001,43.76892754,0.174460584,0.313407734,0.252134316,0.032996875,0.049950678,0.059953884,0.069870409,0.079376744,0.089603469,0.103735236,0.120673785,0.14758817,0.246250751,9.686670269,0.830946147,7976789,36442.28823,20210.97188,FALSE,micro,survey,23.03446377,0.102454199,0.714914439,
Other High Income Countries,OHI,Austria,AUT,1999,national,ECHP-LIS,national,1999,income,1,1994 - 2000,2.15,0.002260051,5.74E-04,1.46E-04,6.62E-04,53.4802975,46.10481594,0.151269034,0.296705384,0.25071593,0.035933507,0.051630751,0.06112927,0.070285111,0.080525796,0.092652574,0.106387765,0.121090715,0.146742004,0.233622508,9.741786061,0.830946147,7992324,37664.94328,20659.3448,FALSE,micro,survey,24.20240797,0.097440699,0.659076739,
Other High Income Countries,OHI,Austria,AUT,2000,national,ECHP-LIS,national,2000,income,1,1994 - 2000,2.15,0,0,0,0,51.97581631,44.95250823,0.145450994,0.289646925,0.246534649,0.034945578,0.053121585,0.06225701,0.071458816,0.082269175,0.092754751,0.106631836,0.122782804,0.148184825,0.225593619,9.970217635,0.830946147,8011566,38842.89052,21252.01358,FALSE,micro,survey,23.62625412,0.094908825,0.667473539,
Other High Income Countries,OHI,Austria,AUT,2003,national,EU-SILC,national,2003,income,2,2003 - 2021,2.15,0.003322033,0.002547249,0.002042892,0.005470726,55.16453503,47.83339658,0.159034864,0.29465577,0.23963056,0.033030121,0.051680737,0.062204354,0.07220578,0.081689676,0.092121049,0.105346228,0.121260444,0.145865067,0.234596543,0.76751114,0.830946147,8121423,39815.22195,21750.47178,FALSE,micro,survey,25.06669829,0.101613585,0.840499551,
Other High Income Countries,OHI,Austria,AUT,2004,national,EU-SILC,national,2004,income,2,2003 - 2021,2.15,8.17E-04,6.35E-04,5.51E-04,0.001512341,58.2156288,50.18390547,0.153422766,0.297888258,0.242149365,0.034279356,0.051196816,0.06150557,0.070931742,0.081036948,0.091225268,0.103975676,0.120636941,0.146874879,0.238336803,0.783331127,0.830946147,8171966,40651.22662,22117.62868,FALSE,micro,survey,26.24195274,0.097879162,0.653264578,
Other High Income Countries,OHI,Austria,AUT,2005,national,EU-SILC,national,2005,income,2,2003 - 2021,2.15,0.001536901,9.77E-04,7.57E-04,0.002090628,55.63894555,48.65476136,0.144099471,0.287151854,0.240711426,0.034944507,0.05265781,0.062899285,0.07152371,0.081933866,0.092795198,0.105486292,0.122430128,0.146915153,0.228414052,0.801341023,0.830946147,8227829,41281.27076,22461.38212,FALSE,micro,survey,25.47738068,0.094942629,0.692937369,
Other High Income Countries,OHI,Austria,AUT,2006,national,EU-SILC,national,2006,income,2,2003 - 2021,2.15,9.01E-04,4.58E-04,2.70E-04,7.51E-04,56.96012008,48.87514809,0.152323544,0.295875572,0.24413867,0.034095762,0.051851048,0.062352893,0.071034099,0.080404393,0.091523963,0.104566732,0.121444476,0.145836568,0.236890066,0.812892689,0.830946147,8268641,42496.35105,22818.17893,FALSE,micro,survey,25.58757405,0.093568134,0.628570212,
Other High Income Countries,OHI,Austria,AUT,2007,national,EU-SILC,national,2007,income,2,2003 - 2021,2.15,0.003722917,0.002648592,0.002136553,0.005884478,59.32486539,51.08062607,0.173204063,0.305793846,0.255662096,0.030523143,0.049300375,0.060524732,0.071031636,0.080749052,0.092433866,0.106269152,0.122330149,0.148421911,0.238415983,0.830520713,0.830946147,8295487,43937.71289,22995.36914,FALSE,micro,survey,26.69031304,0.114324004,0.853946434,
Other High Income Countries,OHI,Austria,AUT,2008,national,EU-SILC,national,2008,income,2,2003 - 2021,2.15,0.00471167,0.002287579,0.001544153,0.004340229,60.31688636,52.83892655,0.173713034,0.304370649,0.242403594,0.030074068,0.049848407,0.061614361,0.071426742,0.081837312,0.093239405,0.10562874,0.120331436,0.145053132,0.240946396,0.857229878,0.830946147,8321496,44440.05589,23140.4261,FALSE,micro,survey,27.56946327,0.118872404,0.770222433,
